CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
19650606023295,0639420,06579,Active,Los Angeles,Torrance Unified,Walteria Elementary,24456 Madison Street,24456 Madison St.,Torrance,90505-6653,CA,24456 Madison Street,24456 Madison St.,Torrance,90505-6653,CA,(310) 533-4487,No Data,(310) 972-6458,No Data,No Data,9/2/1925,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,33.800161,-118.34772,Efren,Ponce,ponce.efren@tusd.org,8/13/2020
19650606023303,0639420,06581,Active,Los Angeles,Torrance Unified,Howard Wood Elementary,2250 West 235th Street,2250 West 235th St.,Torrance,90501-5705,CA,2250 West 235th Street,2250 West 235th St.,Torrance,90501-5705,CA,(310) 533-4484,No Data,(310) 972-6484,No Data,No Data,1/4/1954,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,33.812697,-118.32133,Shawn,Johnson,johnson.shawn@tusd.org,9/8/2021
19650606023311,0639420,No Data,Closed,Los Angeles,Torrance Unified,Wright (Grace) Elementary,3915 Spencer Street,3915 Spencer St.,Torrance,90505,CA,3915 Spencer Street,3915 Spencer St.,Torrance,90505,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650606023329,0639420,06582,Active,Los Angeles,Torrance Unified,Yukon Elementary,17815 Yukon Avenue,17815 Yukon Ave.,Torrance,90504-3927,CA,17815 Yukon Avenue,17815 Yukon Ave.,Torrance,90504-3927,CA,(310) 533-4477,No Data,(310) 972-6485,No Data,No Data,2/2/1959,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,33.866944,-118.33503,Elaine,Wassil,wassil.elaine@tusd.org,8/13/2020
19650606068878,0639420,06560,Active,Los Angeles,Torrance Unified,J. H. Hull Middle,2080 West 231st Street,2080 West 231st St.,Torrance,90501-5448,CA,2080 West 231st Street,2080 West 231st St.,Torrance,90501-5448,CA,(310) 533-4516,No Data,(310) 972-6397,No Data,No Data,4/1/1970,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,33.815597,-118.31713,Patty,Girgis,girgis.patty@tusd.org,8/13/2020
19650780000000,0640650,No Data,Active,Los Angeles,Valle Lindo Elementary,No Data,1431 North Central Avenue,1431 North Central Ave.,South El Monte,91733-3388,CA,1431 North Central Avenue,1431 North Central Ave.,South El Monte,91733-3388,CA,(626) 580-0610,100,(626) 575-1534,No Data,http://www.vallelindo.k12.ca.us,No Data,No Data,No Data,No Data,No Data,52,Elementary School District,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,34.044460,-118.04688,Elizabeth,Evans,eevans@sd.vallelindo.k12.ca.us,7/1/2021
19650786023337,0640650,06714,Active,Los Angeles,Valle Lindo Elementary,New Temple,11033 East Central Avenue,11033 East Central Ave.,South El Monte,91733-3907,CA,11033 East Central Avenue,11033 East Central Ave.,South El Monte,91733-3907,CA,(626) 580-0692,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-4,K-4,N,N,N,No Data,34.041697,-118.04346,Ryan,Bonde,rbonde@sd.vallelindo.k12.ca.us,12/11/2020
19650786023345,0640650,06713,Active,Los Angeles,Valle Lindo Elementary,Dean L. Shively,1431 North Central Avenue,1431 North Central Ave.,South El Monte,91733-3388,CA,1431 North Central Avenue,1431 North Central Ave.,South El Monte,91733-3388,CA,(626) 580-0610,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,5-8,5-8,N,N,N,No Data,34.044460,-118.04688,Daniela,Perez,dperez@sd.vallelindo.k12.ca.us,10/14/2021
19650860000000,No Data,No Data,Merged,Los Angeles,Walnut Elem,No Data,476 S. Lemon Road,476 S. Lemon Rd.,Walnut,91789,CA,PO Box 217,PO Box 217,Walnut,91789,CA,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,52,Elementary School District,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650940000000,0642000,No Data,Active,Los Angeles,West Covina Unified,No Data,1717 West Merced Avenue,1717 West Merced Ave.,West Covina,91790-3406,CA,1717 West Merced Avenue,1717 West Merced Ave.,West Covina,91790-3406,CA,(626) 939-4600,No Data,No Data,info@wcusd.org,http://www.wcusd.org,No Data,No Data,No Data,No Data,No Data,54,Unified School District,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,34.064153,-117.94993,Juan,Lopez,jlopez@wcusd.org,9/7/2021
19650940112706,0642000,12034,Active,Los Angeles,West Covina Unified,California Virtual Academy @ Los Angeles,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,(805) 581-0202,No Data,(805) 581-0330,info@caliva.org,http://www.caliva.org,9/5/2006,No Data,Y,0838,Directly funded,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,F,N,N,0601716,34.275868,-118.79798,April,Warren,awarren@caliva.org,8/13/2020
19650940116566,0642000,12337,Active,Los Angeles,West Covina Unified,Walnut Grove Intermediate,614 East Vine,614 East Vine,West Covina,91790-5103,CA,614 East Vine,614 East Vine,West Covina,91790-5103,CA,(626) 919-7018,No Data,(626) 939-4700,rnambu@wcusd.org,http://www.wcusd.org,8/25/2008,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,N,N,N,No Data,34.057646,-117.93327,Bhavini,Bhakta,bbhakta@wcusd.org,9/7/2021
19650940120907,0642000,12468,Closed,Los Angeles,West Covina Unified,Coronado Academy Community Day,1500 East Francisquito Avenue,1500 East Francisquito Ave.,West Covina,91791,CA,1500 East Francisquito Avenue,1500 East Francisquito Ave.,West Covina,91791,CA,No Data,No Data,No Data,No Data,No Data,8/23/2010,8/25/2010,N,No Data,No Data,54,Unified School District,69,District Community Day Schools,COMMDAY,Community Day School,HS,High School,7-12,No Data,No Data,No Data,N,No Data,34.050204,-117.91274,No Data,No Data,No Data,7/2/2013
19650940122432,0642000,12621,Active,Los Angeles,West Covina Unified,Edgewood High,1624 West Durness,1624 West Durness,West Covina,91790-3337,CA,1624 West Durness,1624 West Durness,West Covina,91790-3337,CA,(626) 939-0600,No Data,(626) 939-0800,info@wcusd.net,http://www.wcusd.org,8/23/2010,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,34.061058,-117.95230,Veronica,Maddox,rmaddox@wcusd.org,9/7/2021
19650940125393,0642000,13027,Closed,Los Angeles,West Covina Unified,Insight @ Los Angeles,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,No Data,No Data,No Data,info@caliva.org,Information Not Available,9/26/2011,6/30/2016,Y,1370,Directly funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,F,N,N,No Data,34.275868,-118.79798,No Data,No Data,No Data,10/12/2016
19650940130005,0642000,13834,Closed,Los Angeles,West Covina Unified,Rio Verde Academy,2226 East Rio Verde Drive,2226 East Rio Verde Dr.,West Covina,91791-2067,CA,2226 East Rio Verde Drive,2226 East Rio Verde Dr.,West Covina,91791-2067,CA,No Data,No Data,No Data,info@wcusd.org,Information Not Available,8/11/2014,6/7/2017,N,No Data,No Data,54,Unified School District,09,Special Education Schools (Public),SPEC,Special Education School,ELEMHIGH,Elementary-High Combination,K-12,1-12,N,N,N,No Data,34.067012,-117.89778,No Data,No Data,No Data,8/18/2017
19650940137042,0642000,14238,Active,Los Angeles,West Covina Unified,Mt. SAC Early College Academy at West Covina,2226 East Rio Verde Drive,2226 East Rio Verde Dr.,West Covina,91791-2067,CA,2226 East Rio Verde Drive,2226 East Rio Verde Dr.,West Covina,91791-2067,CA,(626) 332-7217,No Data,(626) 939-4702,mtsacademy@wcusd.org,http://mtsaceca.wcusd.org/,8/16/2018,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,9-12,9-10,N,N,N,No Data,34.066937,-117.89777,Candace,Leuthold,cleuthold@wcusd.org,8/13/2020
19650941932581,0642000,No Data,Closed,Los Angeles,West Covina Unified,Edgewood High,1625 W. Durness,1625 W. Durness,West Covina,91790,CA,1625 W. Durness,1625 W. Durness,West Covina,91790,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,12/2/1988,N,No Data,No Data,54,Unified School District,66,High Schools (Public),No Data,No Data,HS,High School,9-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650941938513,0642000,06876,Active,Los Angeles,West Covina Unified,Coronado High (Continuation),1500 East Francisquito Avenue,1500 East Francisquito Ave.,West Covina,91791-3823,CA,1500 East Francisquito Avenue,1500 East Francisquito Ave.,West Covina,91791-3823,CA,(626) 931-1810,No Data,(626) 917-2894,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.050204,-117.91274,Shavon,Roberts,sroberts@wcusd.org,8/13/2020
19650941939537,0642000,06886,Active,Los Angeles,West Covina Unified,West Covina High,1609 East Cameron Avenue,1609 East Cameron Ave.,West Covina,91791-3108,CA,1609 East Cameron Avenue,1609 East Cameron Ave.,West Covina,91791-3108,CA,(626) 859-2900,No Data,(626) 859-3950,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,34.061151,-117.91378,Ryan,D'Errico,rderrico@wcusd.org,8/13/2020
19650946011597,0642000,No Data,Closed,Los Angeles,West Covina Unified,Tonopah Elementary,1510 Delvale Street,1510 Delvale St.,West Covina,91746,CA,1510 Delvale Street,1510 Delvale St.,West Covina,91746,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946023410,0642000,06874,Active,Los Angeles,West Covina Unified,California Elementary,1125 Bainbridge,1125 Bainbridge,West Covina,91790-4856,CA,1125 Bainbridge,1125 Bainbridge,West Covina,91790-4856,CA,(626) 939-4800,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,3-6,3-6,N,N,N,No Data,34.055415,-117.94723,Lori,Wilds,lwilds@wcusd.org,8/13/2020
19650946023428,0642000,06875,Active,Los Angeles,West Covina Unified,Cameron Elementary,1225 East Cameron Avenue,1225 East Cameron Ave.,West Covina,91790-3858,CA,1225 East Cameron Avenue,1225 East Cameron Ave.,West Covina,91790-3858,CA,(626) 931-1740,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.061199,-117.91978,Sylvia,Fullerton,sfullerton@wcusd.org,8/13/2020
19650946023436,0642000,No Data,Closed,Los Angeles,West Covina Unified,Coronado Elementary,614 E. Vine,614 E. Vine,West Covina,91790,CA,614 E. Vine,614 E. Vine,West Covina,91790,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946023444,0642000,No Data,Closed,Los Angeles,West Covina Unified,Cortez Elementary,2226 E. Rio Verde Drive,2226 E. Rio Verde Dr.,West Covina,91791,CA,2226 E. Rio Verde Drive,2226 E. Rio Verde Dr.,West Covina,91791,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,10/20/1988,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,ELEM,Elementary,K-6,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946023451,0642000,No Data,Closed,Los Angeles,West Covina Unified,Del Norte Intermediate,1501 del Norte Street,1501 del Norte St.,West Covina,91790,CA,1501 del Norte Street,1501 del Norte St.,West Covina,91790,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946023469,0642000,No Data,Closed,Los Angeles,West Covina Unified,El Dorado Elementary,621 S. Azusa Avenue,621 S. Azusa Ave.,West Covina,91791,CA,621 S. Azusa Avenue,621 S. Azusa Ave.,West Covina,91791,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946023477,0642000,04607,Active,Los Angeles,West Covina Unified,Hollencrest Middle,2101 East Merced Avenue,2101 East Merced Ave.,West Covina,91791-3661,CA,2101 East Merced Avenue,2101 East Merced Ave.,West Covina,91791-3661,CA,(626) 931-1760,No Data,(626) 931-1762,No Data,No Data,9/6/1995,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,34.053827,-117.90082,Joseph,Prestella,jprestella@wcusd.org,8/13/2020
19650946023485,0642000,06880,Active,Los Angeles,West Covina Unified,Merced Elementary,1545 East Merced Avenue,1545 East Merced Ave.,West Covina,91791-3555,CA,1545 East Merced Avenue,1545 East Merced Ave.,West Covina,91791-3555,CA,(626) 931-1700,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.053925,-117.91346,Monica,Dominguez,mdominguez@wcusd.org,9/7/2021
19650946023493,0642000,06881,Active,Los Angeles,West Covina Unified,Merlinda Elementary,1120 South Valinda Avenue,1120 South Valinda Ave.,West Covina,91790-5361,CA,1120 South Valinda Avenue,1120 South Valinda Ave.,West Covina,91790-5361,CA,(626) 931-1720,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,34.055696,-117.92543,Rochelle,Johnson Evans,rjevans@wcusd.org,8/13/2020
19650946023501,0642000,06882,Active,Los Angeles,West Covina Unified,Monte Vista Elementary,1615 West Eldred Avenue,1615 West Eldred Ave.,West Covina,91790-1460,CA,1615 West Eldred Avenue,1615 West Eldred Ave.,West Covina,91790-1460,CA,(626) 939-4830,No Data,(626) 939-4835,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,34.081513,-117.93887,Damian,Kessler,dkessler@wcusd.org,9/7/2021
19650946023519,0642000,06883,Active,Los Angeles,West Covina Unified,Orangewood Elementary,1440 South Orange Avenue,1440 South Orange Ave.,West Covina,91790-3406,CA,1440 South Orange Avenue,1440 South Orange Ave.,West Covina,91790-3406,CA,(626) 939-4820,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.061295,-117.95451,Janet,Shirley,jshirley@wcusd.org,2/13/2019
19650946023527,0642000,07533,Active,Los Angeles,West Covina Unified,San Jose Charter Academy,2021 West Alwood Street,2021 West Alwood St.,West Covina,91790-3259,CA,2021 West Alwood Street,2021 West Alwood St.,West Covina,91790-3259,CA,(626) 856-1693,No Data,(626) 480-4125,No Data,http://www.sanjosecharteracademy.com,9/8/1998,No Data,Y,0142,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,0601695,34.061816,-117.96033,Denise,Patton,denise.patton@sjcharter.com,8/28/2019
19650946023535,0642000,06884,Active,Los Angeles,West Covina Unified,Vine Elementary,1901 East Vine Avenue,1901 East Vine Ave.,West Covina,91791-3248,CA,1901 East Vine Avenue,1901 East Vine Ave.,West Covina,91791-3248,CA,(626) 931-1790,No Data,No Data,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.057517,-117.90512,Glenda,Levesque,glevesque@wcusd.org,8/13/2020
19650946023543,0642000,06885,Active,Los Angeles,West Covina Unified,Wescove Elementary,1010 West Vine Avenue,1010 West Vine Ave.,West Covina,91791-4034,CA,1010 West Vine Avenue,1010 West Vine Ave.,West Covina,91791-4034,CA,(626) 939-4870,No Data,(626) 939-4875,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-2,K-2,N,N,N,No Data,34.059880,-117.93972,Valarie,Jaramillo,vjaramillo@wcusd.org,8/13/2020
19650946023550,0642000,No Data,Closed,Los Angeles,West Covina Unified,Willowood Junior Hi,2021 W. Alwood,2021 W. Alwood,West Covina,91790,CA,2021 W. Alwood,2021 W. Alwood,West Covina,91790,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,12/2/1988,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),No Data,No Data,INTMIDJR,Intermediate/Middle/Junior High,7-8,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19650946105027,0642000,No Data,Closed,Los Angeles,West Covina Unified,Independent Study,1717 West Merced,1717 West Merced,West Covina,91790,CA,1717 West Merced,1717 West Merced,West Covina,91790,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1994,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,No Data,No Data,HS,High School,7-12,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,12/27/2005
19650946107296,0642000,09463,Active,Los Angeles,West Covina Unified,Edgewood Middle,1625 West Durness,1625 West Durness,West Covina,91790-3337,CA,1625 West Durness,1625 West Durness,West Covina,91790-3337,CA,(626) 939-4900,No Data,(626) 939-4999,No Data,No Data,7/1/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,34.061121,-117.95211,Veronica,Maddox,rmaddox@wcusd.org,9/7/2021
19650946120661,0642000,No Data,Closed,Los Angeles,West Covina Unified,Willowood Elementary,2021 Wl Alwood Street,2021 Wl Alwood St.,West Covina,91791,CA,2021 Wl Alwood Street,2021 Wl Alwood St.,West Covina,91791,CA,No Data,No Data,No Data,rdonoghue@wcusd.k12.ca.us,No Data,9/3/2002,3/5/2004,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),No Data,No Data,ELEM,Elementary,K-5,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,3/5/2004
19651020000000,0642120,No Data,Active,Los Angeles,Westside Union Elementary,No Data,41914 50th Street West,41914 50th St. West,Quartz Hill,93536-2963,CA,41914 50th Street West,41914 50th St. West,Quartz Hill,93536-2963,CA,(661) 722-0716,No Data,(661) 206-3645,No Data,http://www.westside.k12.ca.us,No Data,No Data,No Data,No Data,No Data,52,Elementary School District,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,34.643980,-118.21838,Regina,Rossall,r.rossall@westside.k12.ca.us,1/13/2017
